# cfd-territory never-run census -- generated by scripts/census_never_run.py
# unit: directory D with D/system/controlDict (INSTANCE) or D/system/controlDict*.template (DEFINITION); plus the orphan
#       unit: a directory with solver logs and NO system/ (a case run then pruned) -> RAN_LOGS_ONLY
# NEVER_RUN predicate: no solver log with an 'ExecutionTime = ' line, no time dir > 0 with content (case level OR processor*/),
#                      and no mesh (constant/polyMesh/points or a mesh-utility log).
# family is NAME-DERIVED and is a navigation aid only -- it cannot reliably pair a definition under cases/ with its
# outputs under verification/runs/, and it collides (cases/tmr and models/tmr share the key 'tmr').
# verdict_artifact is NAME-LINKED and is the weakest column here; open it before relying on it.
# tree=out_of_git rows come from stores enumerated in docs/LOCATIONS.md and reconciled against the disk; those stores are LAB-WIDE, not cfd-only.
# physics and bookkeeping are INDEPENDENT columns and are never folded into the class: ENDTIME_FIELDS/ABSENT is a solve whose log is gone, NONE/COMPLETE is a log whose fields are gone.
# RESIDUAL LIMIT: an in-repo case whose work happened out of git with NO recorded remote_dir is classified on its own artifacts alone and can still read NEVER_RUN. Name-matching would close that and reintroduce the F1-vs-F17 false negative; such rows are adjudicated by hand.
class	tree	physics	bookkeeping	family	case_root	evidence_path	application	missing_binary	solver_logs	unattributed_logs	time_dirs	proc_time_dirs	end_time	endtime_fields	series_last_time	end_line	rc	remote_dir	verdict_tokens	verdict_artifact
NEVER_RUN	out_of_git	NONE	ABSENT	oog:dafoam-tutorials/Airfoil_DynamicStall	/home/ubuntu/dafoam-tutorials/Airfoil_DynamicStall/unsteady/train/machine-learning	/home/ubuntu/dafoam-tutorials/Airfoil_DynamicStall/unsteady/train/machine-learning/system/controlDict	pimpleFoam		0	0	0	0	0.6	0		0				
NEVER_RUN	out_of_git	NONE	ABSENT	oog:dafoam-tutorials/CRM_Wing	/home/ubuntu/dafoam-tutorials/CRM_Wing	/home/ubuntu/dafoam-tutorials/CRM_Wing/system/controlDict			0	0	0	0	2000.0	0		0				
NEVER_RUN	out_of_git	NONE	ABSENT	oog:dafoam-tutorials/Channel_TopoCHT	/home/ubuntu/dafoam-tutorials/Channel_TopoCHT	/home/ubuntu/dafoam-tutorials/Channel_TopoCHT/system/controlDict	simpleFoam		0	0	0	0	3000.0	0		0				
NEVER_RUN	out_of_git	NONE	ABSENT	oog:dafoam-tutorials/Cone_Supersonic	/home/ubuntu/dafoam-tutorials/Cone_Supersonic	/home/ubuntu/dafoam-tutorials/Cone_Supersonic/system/controlDict	hisa	hisa	0	0	0	0	500.0	0		0				
NEVER_RUN	out_of_git	NONE	ABSENT	oog:dafoam-tutorials/Cylinder	/home/ubuntu/dafoam-tutorials/Cylinder	/home/ubuntu/dafoam-tutorials/Cylinder/system/controlDict			0	0	0	0	3.0	0		0				
NEVER_RUN	out_of_git	NONE	ABSENT	oog:dafoam-tutorials/DPW4_Aircraft	/home/ubuntu/dafoam-tutorials/DPW4_Aircraft	/home/ubuntu/dafoam-tutorials/DPW4_Aircraft/system/controlDict			0	0	0	0	3000.0	0		0				
NEVER_RUN	out_of_git	NONE	ABSENT	oog:dafoam-tutorials/JBC_Hull	/home/ubuntu/dafoam-tutorials/JBC_Hull	/home/ubuntu/dafoam-tutorials/JBC_Hull/system/controlDict			0	0	0	0	2000.0	0		0				
NEVER_RUN	out_of_git	NONE	ABSENT	oog:dafoam-tutorials/MACH_Tutorial_Wing	/home/ubuntu/dafoam-tutorials/MACH_Tutorial_Wing	/home/ubuntu/dafoam-tutorials/MACH_Tutorial_Wing/system/controlDict			0	0	0	0	1000.0	0		0				
NEVER_RUN	out_of_git	NONE	ABSENT	oog:dafoam-tutorials/NACA0012_Airfoil	/home/ubuntu/dafoam-tutorials/NACA0012_Airfoil/incompressible	/home/ubuntu/dafoam-tutorials/NACA0012_Airfoil/incompressible/system/controlDict			0	0	0	0	1000.0	0		0				
NEVER_RUN	out_of_git	NONE	ABSENT	oog:dafoam-tutorials/NACA0012_Airfoil	/home/ubuntu/dafoam-tutorials/NACA0012_Airfoil/incompressible_unsteady/cruise	/home/ubuntu/dafoam-tutorials/NACA0012_Airfoil/incompressible_unsteady/cruise/system/controlDict			0	0	0	0	1000.0	0		0				
NEVER_RUN	out_of_git	NONE	ABSENT	oog:dafoam-tutorials/NACA0012_Airfoil	/home/ubuntu/dafoam-tutorials/NACA0012_Airfoil/incompressible_unsteady/maxLift	/home/ubuntu/dafoam-tutorials/NACA0012_Airfoil/incompressible_unsteady/maxLift/system/controlDict			0	0	0	0	0.5	0		0				
NEVER_RUN	out_of_git	NONE	ABSENT	oog:dafoam-tutorials/NACA0012_Airfoil	/home/ubuntu/dafoam-tutorials/NACA0012_Airfoil/multicase/SA	/home/ubuntu/dafoam-tutorials/NACA0012_Airfoil/multicase/SA/system/controlDict			0	0	0	0	1000.0	0		0				
NEVER_RUN	out_of_git	NONE	ABSENT	oog:dafoam-tutorials/NACA0012_Airfoil	/home/ubuntu/dafoam-tutorials/NACA0012_Airfoil/multicase/SST	/home/ubuntu/dafoam-tutorials/NACA0012_Airfoil/multicase/SST/system/controlDict			0	0	0	0	1000.0	0		0				
NEVER_RUN	out_of_git	NONE	ABSENT	oog:dafoam-tutorials/NACA0012_Airfoil	/home/ubuntu/dafoam-tutorials/NACA0012_Airfoil/multipoint	/home/ubuntu/dafoam-tutorials/NACA0012_Airfoil/multipoint/system/controlDict			0	0	0	0	1000.0	0		0				
NEVER_RUN	out_of_git	NONE	ABSENT	oog:dafoam-tutorials/NACA0012_Airfoil	/home/ubuntu/dafoam-tutorials/NACA0012_Airfoil/subsonic	/home/ubuntu/dafoam-tutorials/NACA0012_Airfoil/subsonic/system/controlDict			0	0	0	0	1000.0	0		0				
NEVER_RUN	out_of_git	NONE	ABSENT	oog:dafoam-tutorials/NACA0012_Airfoil	/home/ubuntu/dafoam-tutorials/NACA0012_Airfoil/transonic	/home/ubuntu/dafoam-tutorials/NACA0012_Airfoil/transonic/system/controlDict	simpleDAFoam	simpleDAFoam	0	0	0	0	1000.0	0		0				
NEVER_RUN	out_of_git	NONE	ABSENT	oog:dafoam-tutorials/NACA0012_DA	/home/ubuntu/dafoam-tutorials/NACA0012_DA	/home/ubuntu/dafoam-tutorials/NACA0012_DA/system/controlDict			0	0	0	0	0.5	0		0				
NEVER_RUN	out_of_git	NONE	ABSENT	oog:dafoam-tutorials/NREL6_Wind_Turbine	/home/ubuntu/dafoam-tutorials/NREL6_Wind_Turbine	/home/ubuntu/dafoam-tutorials/NREL6_Wind_Turbine/system/controlDict			0	0	0	0	3000.0	0		0				
NEVER_RUN	out_of_git	NONE	ABSENT	oog:dafoam-tutorials/Onera_M6_Wing	/home/ubuntu/dafoam-tutorials/Onera_M6_Wing	/home/ubuntu/dafoam-tutorials/Onera_M6_Wing/system/controlDict			0	0	0	0	1000.0	0		0				
NEVER_RUN	out_of_git	NONE	ABSENT	oog:dafoam-tutorials/PlateHole_Structure	/home/ubuntu/dafoam-tutorials/PlateHole_Structure	/home/ubuntu/dafoam-tutorials/PlateHole_Structure/system/controlDict			0	0	0	0	500.0	0		0				
NEVER_RUN	out_of_git	NONE	ABSENT	oog:dafoam-tutorials/Prowim_Wing_Propeller	/home/ubuntu/dafoam-tutorials/Prowim_Wing_Propeller	/home/ubuntu/dafoam-tutorials/Prowim_Wing_Propeller/system/controlDict			0	0	0	0	2000.0	0		0				
NEVER_RUN	out_of_git	NONE	ABSENT	oog:dafoam-tutorials/RAE2822_Airfoil	/home/ubuntu/dafoam-tutorials/RAE2822_Airfoil	/home/ubuntu/dafoam-tutorials/RAE2822_Airfoil/system/controlDict	hisa	hisa	0	0	0	0	8000.0	0		0				
NEVER_RUN	out_of_git	NONE	ABSENT	oog:dafoam-tutorials/Rotor37_Compressor	/home/ubuntu/dafoam-tutorials/Rotor37_Compressor	/home/ubuntu/dafoam-tutorials/Rotor37_Compressor/system/controlDict			0	0	0	0	3000.0	0		0				
NEVER_RUN	out_of_git	NONE	ABSENT	oog:dafoam-tutorials/S809_Airfoil	/home/ubuntu/dafoam-tutorials/S809_Airfoil	/home/ubuntu/dafoam-tutorials/S809_Airfoil/system/controlDict			0	0	0	0	3000.0	0		0				
NEVER_RUN	out_of_git	NONE	ABSENT	oog:dafoam-tutorials/UAV_Propeller	/home/ubuntu/dafoam-tutorials/UAV_Propeller	/home/ubuntu/dafoam-tutorials/UAV_Propeller/system/controlDict			0	0	0	0	2000.0	0		0				
NEVER_RUN	out_of_git	NONE	ABSENT	oog:dafoam-tutorials/UBend_CHT	/home/ubuntu/dafoam-tutorials/UBend_CHT/aero	/home/ubuntu/dafoam-tutorials/UBend_CHT/aero/system/controlDict			0	0	0	0	5000.0	0		0				
NEVER_RUN	out_of_git	NONE	ABSENT	oog:dafoam-tutorials/UBend_CHT	/home/ubuntu/dafoam-tutorials/UBend_CHT/thermal	/home/ubuntu/dafoam-tutorials/UBend_CHT/thermal/system/controlDict			0	0	0	0	2000.0	0		0				
NEVER_RUN	out_of_git	NONE	ABSENT	oog:dafoam-tutorials/UBend_Channel	/home/ubuntu/dafoam-tutorials/UBend_Channel	/home/ubuntu/dafoam-tutorials/UBend_Channel/system/controlDict			0	0	0	0	1000.0	0		0				
NEVER_RUN	out_of_git	NONE	ABSENT	oog:dafoam-tutorials/pitzDaily	/home/ubuntu/dafoam-tutorials/pitzDaily	/home/ubuntu/dafoam-tutorials/pitzDaily/system/controlDict	simpleFoam		0	0	0	0	3000.0	0		0				
RAN_AT_LINKED_REMOTE	repo	ENDTIME_FIELDS	ABSENT	F5	verification/runs/F5_runs/re2000/case	/home/ubuntu/certonomous-runs/f5a-cylinder-ladder/re2000/postProcessing/forceCoeffs1/0/coefficient.dat	pimpleFoam		0	0	0	0	90.0	0		0		/home/ubuntu/certonomous-runs/f5a-cylinder-ladder/re2000		
RAN_AT_LINKED_REMOTE	repo	ENDTIME_FIELDS	INCOMPLETE	F5	verification/runs/F5_runs/re3900/case	/home/ubuntu/certonomous-runs/f5a-cylinder-ladder/re3900/log.pimpleFoam	pimpleFoam		0	0	0	0	90.0	0		0		/home/ubuntu/certonomous-runs/f5a-cylinder-ladder/re3900		
RAN_AT_LINKED_REMOTE	repo	ENDTIME_FIELDS	INCOMPLETE	F5	verification/runs/F5_runs/re3900_corrected/case	/home/ubuntu/certonomous-runs/f5a-cylinder-ladder/re3900_correctedspacing/log.pimpleFoam	pimpleFoam		0	0	0	0	90.0	0		0		/home/ubuntu/certonomous-runs/f5a-cylinder-ladder/re3900_correctedspacing		
RAN_COMPLETE	repo	ENDTIME_FIELDS	COMPLETE	mega-batch	cases/mega-batch/work/ahmed-viscous/case-206387	cases/mega-batch/work/ahmed-viscous/case-206387/log.simpleFoam	simpleFoam		1	0	1	0	250.0	1	250.0	1				
RAN_COMPLETE	repo	ENDTIME_FIELDS	COMPLETE	mega-batch	cases/mega-batch/work/ahmed-viscous/case-206399	cases/mega-batch/work/ahmed-viscous/case-206399/log.simpleFoam	simpleFoam		1	0	1	0	250.0	1	250.0	1				
RAN_COMPLETE	repo	ENDTIME_FIELDS	COMPLETE	mega-batch	cases/mega-batch/work/ahmed-viscous/case-206447	cases/mega-batch/work/ahmed-viscous/case-206447/log.simpleFoam	simpleFoam		1	0	1	0	250.0	1	250.0	1				
RAN_COMPLETE	repo	ENDTIME_FIELDS	COMPLETE	mega-batch	cases/mega-batch/work/ahmed-viscous/case-206471	cases/mega-batch/work/ahmed-viscous/case-206471/log.simpleFoam	simpleFoam		1	0	1	0	250.0	1	250.0	1				
RAN_COMPLETE	repo	ENDTIME_FIELDS	COMPLETE	mega-batch	cases/mega-batch/work/ahmed-viscous/case-206495	cases/mega-batch/work/ahmed-viscous/case-206495/log.simpleFoam	simpleFoam		1	0	1	0	250.0	1	250.0	1				
RAN_COMPLETE	repo	ENDTIME_FIELDS	COMPLETE	mega-batch	cases/mega-batch/work/ahmed-viscous/case-206507	cases/mega-batch/work/ahmed-viscous/case-206507/log.simpleFoam	simpleFoam		1	0	1	0	250.0	1	250.0	1				
RAN_COMPLETE	repo	ENDTIME_FIELDS	COMPLETE	mega-batch	cases/mega-batch/work/ahmed-viscous/case-206531	cases/mega-batch/work/ahmed-viscous/case-206531/log.simpleFoam	simpleFoam		1	0	1	0	250.0	1	250.0	1				
RAN_COMPLETE	repo	ENDTIME_FIELDS	COMPLETE	mega-batch	cases/mega-batch/work/ahmed-viscous/case-206603	cases/mega-batch/work/ahmed-viscous/case-206603/log.simpleFoam	simpleFoam		1	0	1	0	250.0	1	250.0	1				
RAN_COMPLETE	repo	ENDTIME_FIELDS	COMPLETE	mega-batch	cases/mega-batch/work/ahmed-viscous/case-206615	cases/mega-batch/work/ahmed-viscous/case-206615/log.simpleFoam	simpleFoam		1	0	1	0	250.0	1	250.0	1				
RAN_COMPLETE	repo	ENDTIME_FIELDS	COMPLETE	mega-batch	cases/mega-batch/work/ahmed-viscous/case-206651	cases/mega-batch/work/ahmed-viscous/case-206651/log.simpleFoam	simpleFoam		1	0	1	0	250.0	1	250.0	1				
RAN_COMPLETE	repo	ENDTIME_FIELDS	COMPLETE	mega-batch	cases/mega-batch/work/ahmed-viscous/case-206663	cases/mega-batch/work/ahmed-viscous/case-206663/log.simpleFoam	simpleFoam		1	0	1	0	250.0	1	250.0	1				
RAN_COMPLETE	repo	ENDTIME_FIELDS	COMPLETE	mega-batch	cases/mega-batch/work/ahmed-viscous/case-206675	cases/mega-batch/work/ahmed-viscous/case-206675/log.simpleFoam	simpleFoam		1	0	1	0	250.0	1	250.0	1				
RAN_COMPLETE	repo	ENDTIME_FIELDS	COMPLETE	mega-batch	cases/mega-batch/work/ahmed-viscous/case-206699	cases/mega-batch/work/ahmed-viscous/case-206699/log.simpleFoam	simpleFoam		1	0	1	0	250.0	1	250.0	1				
RAN_COMPLETE	repo	ENDTIME_FIELDS	COMPLETE	mega-batch	cases/mega-batch/work/ahmed-viscous/case-206843	cases/mega-batch/work/ahmed-viscous/case-206843/log.simpleFoam	simpleFoam		1	0	1	0	250.0	1	250.0	1				
RAN_COMPLETE	repo	ENDTIME_FIELDS	COMPLETE	mega-batch	cases/mega-batch/work/ahmed-viscous/case-206867	cases/mega-batch/work/ahmed-viscous/case-206867/log.simpleFoam	simpleFoam		1	0	1	0	250.0	1	250.0	1				
RAN_COMPLETE	repo	ENDTIME_FIELDS	COMPLETE	mega-batch	cases/mega-batch/work/ahmed-viscous/case-206879	cases/mega-batch/work/ahmed-viscous/case-206879/log.simpleFoam	simpleFoam		1	0	1	0	250.0	1	250.0	1				
RAN_COMPLETE	repo	ENDTIME_FIELDS	COMPLETE	mega-batch	cases/mega-batch/work/ahmed-viscous/case-206927	cases/mega-batch/work/ahmed-viscous/case-206927/log.simpleFoam	simpleFoam		1	0	1	0	250.0	1	250.0	1				
RAN_COMPLETE	repo	PARTIAL_FIELDS	COMPLETE	mega-batch	cases/mega-batch/work/cylinder/case-059901	cases/mega-batch/work/cylinder/case-059901/log.simpleFoam	simpleFoam		1	0	1	0	2000.0	0		1				
RAN_COMPLETE	repo	PARTIAL_FIELDS	COMPLETE	mega-batch	cases/mega-batch/work/cylinder/case-059919	cases/mega-batch/work/cylinder/case-059919/log.simpleFoam	simpleFoam		1	0	1	0	2000.0	0		1				
RAN_COMPLETE	repo	PARTIAL_FIELDS	COMPLETE	mega-batch	cases/mega-batch/work/cylinder/case-059925	cases/mega-batch/work/cylinder/case-059925/log.simpleFoam	simpleFoam		1	0	1	0	2000.0	0		1				
RAN_COMPLETE	repo	PARTIAL_FIELDS	COMPLETE	mega-batch	cases/mega-batch/work/cylinder/case-059943	cases/mega-batch/work/cylinder/case-059943/log.simpleFoam	simpleFoam		1	0	1	0	2000.0	0		1				
RAN_COMPLETE	repo	PARTIAL_FIELDS	COMPLETE	mega-batch	cases/mega-batch/work/cylinder/case-059946	cases/mega-batch/work/cylinder/case-059946/log.simpleFoam	simpleFoam		1	0	1	0	2000.0	0		1				
RAN_COMPLETE	repo	PARTIAL_FIELDS	COMPLETE	mega-batch	cases/mega-batch/work/cylinder/case-060903	cases/mega-batch/work/cylinder/case-060903/log.simpleFoam	simpleFoam		1	0	1	0	2000.0	0		1				
RAN_COMPLETE	repo	PARTIAL_FIELDS	COMPLETE	mega-batch	cases/mega-batch/work/cylinder/case-060909	cases/mega-batch/work/cylinder/case-060909/log.simpleFoam	simpleFoam		1	0	1	0	2000.0	0		1				
RAN_COMPLETE	repo	PARTIAL_FIELDS	COMPLETE	mega-batch	cases/mega-batch/work/cylinder/case-060918	cases/mega-batch/work/cylinder/case-060918/log.simpleFoam	simpleFoam		1	0	1	0	2000.0	0		1				
RAN_COMPLETE	repo	PARTIAL_FIELDS	COMPLETE	mega-batch	cases/mega-batch/work/cylinder/case-061059	cases/mega-batch/work/cylinder/case-061059/log.simpleFoam	simpleFoam		1	0	1	0	2000.0	0		1				
RAN_COMPLETE	repo	PARTIAL_FIELDS	COMPLETE	mega-batch	cases/mega-batch/work/cylinder/case-061065	cases/mega-batch/work/cylinder/case-061065/log.simpleFoam	simpleFoam		1	0	1	0	2000.0	0		1				
RAN_COMPLETE	repo	PARTIAL_FIELDS	COMPLETE	D5_rsm	verification/runs/D5_rsm_runs/EBRSM	verification/runs/D5_rsm_runs/EBRSM/log.run			1	0	1	0	500000.0	0		1				
RAN_COMPLETE	repo	PARTIAL_FIELDS	COMPLETE	D5_rsm	verification/runs/D5_rsm_runs/LRR	verification/runs/D5_rsm_runs/LRR/log.run			1	0	1	0	500000.0	0		1				
RAN_COMPLETE	repo	PARTIAL_FIELDS	COMPLETE	D5_rsm	verification/runs/D5_rsm_runs/SSG	verification/runs/D5_rsm_runs/SSG/log.run			1	0	1	0	500000.0	0		1				
RAN_COMPLETE	repo	ENDTIME_FIELDS	COMPLETE	DMR	verification/runs/DMR_runs/res120	verification/runs/DMR_runs/res120/log.rhoCentralFoam	rhoCentralFoam		1	0	10	40	0.2	1		1			BLOCKED,GATE FAIL,NOT A RESULT,PASS	verification/campaign/DMR_R3_RESULTS.md
RAN_COMPLETE	repo	ENDTIME_FIELDS	COMPLETE	DMR	verification/runs/DMR_runs/res60	verification/runs/DMR_runs/res60/log.rhoCentralFoam	rhoCentralFoam		1	0	10	40	0.2	1		1			BLOCKED,GATE FAIL,NOT A RESULT,PASS	verification/campaign/DMR_R3_RESULTS.md
RAN_COMPLETE	repo	ENDTIME_FIELDS	COMPLETE	DPW8_V2	verification/runs/DPW8_V2_runs/run_L1_feasibility	verification/runs/DPW8_V2_runs/run_L1_feasibility/log.simpleFoam	simpleFoam		1	0	60	0	3000.0	1	3000.0	1			BLOCKED,GATE FAIL,GATE REACHED,NOT A RESULT,PASS,PENDING	verification/campaign/DPW8_V2_L4_DIVERGENCE_DIAG_RESULTS.md
RAN_COMPLETE	repo	ENDTIME_FIELDS	COMPLETE	DPW8_V2	verification/runs/DPW8_V2_runs/run_L3_physics	verification/runs/DPW8_V2_runs/run_L3_physics/log.simpleFoam	simpleFoam		1	0	60	0	3000.0	1	3000.0	1			BLOCKED,GATE FAIL,GATE REACHED,NOT A RESULT,PASS,PENDING	verification/campaign/DPW8_V2_L4_DIVERGENCE_DIAG_RESULTS.md
RAN_COMPLETE	repo	ENDTIME_FIELDS	COMPLETE	DPW8_V2	verification/runs/DPW8_V2_runs/run_L4_diagB_scheme	verification/runs/DPW8_V2_runs/run_L4_diagB_scheme/log.simpleFoam	simpleFoam		1	0	12	0	600.0	1	600.0	1			BLOCKED,GATE FAIL,GATE REACHED,NOT A RESULT,PASS,PENDING	verification/campaign/DPW8_V2_L4_DIVERGENCE_DIAG_RESULTS.md
RAN_COMPLETE	repo	PARTIAL_FIELDS	COMPLETE	F11	verification/runs/F11_runs/conversion_2026-08-25/runs/re100/coarse	verification/runs/F11_runs/conversion_2026-08-25/runs/re100/coarse/log.simpleFoam	simpleFoam		1	0	1	0	4000.0	0		1			BLOCKED,GATE FAIL,GATE REACHED,NOT A RESULT,PASS,PENDING	verification/campaign/F11_CONVERSION_PREREGISTRATION.md
RAN_COMPLETE	repo	PARTIAL_FIELDS	COMPLETE	F11	verification/runs/F11_runs/conversion_2026-08-25/runs/re100/fine	verification/runs/F11_runs/conversion_2026-08-25/runs/re100/fine/log.simpleFoam	simpleFoam		1	0	1	0	9000.0	0		1			BLOCKED,GATE FAIL,GATE REACHED,NOT A RESULT,PASS,PENDING	verification/campaign/F11_CONVERSION_PREREGISTRATION.md
RAN_COMPLETE	repo	PARTIAL_FIELDS	COMPLETE	F11	verification/runs/F11_runs/conversion_2026-08-25/runs/re100/medium	verification/runs/F11_runs/conversion_2026-08-25/runs/re100/medium/log.simpleFoam	simpleFoam		1	0	1	0	4000.0	0		1			BLOCKED,GATE FAIL,GATE REACHED,NOT A RESULT,PASS,PENDING	verification/campaign/F11_CONVERSION_PREREGISTRATION.md
RAN_COMPLETE	repo	PARTIAL_FIELDS	COMPLETE	F11	verification/runs/F11_runs/conversion_2026-08-25/runs/re1000/coarse	verification/runs/F11_runs/conversion_2026-08-25/runs/re1000/coarse/log.simpleFoam	simpleFoam		1	0	1	0	4000.0	0		1			BLOCKED,GATE FAIL,GATE REACHED,NOT A RESULT,PASS,PENDING	verification/campaign/F11_CONVERSION_PREREGISTRATION.md
RAN_COMPLETE	repo	PARTIAL_FIELDS	COMPLETE	F11	verification/runs/F11_runs/conversion_2026-08-25/runs/re1000/fine	verification/runs/F11_runs/conversion_2026-08-25/runs/re1000/fine/log.simpleFoam	simpleFoam		1	0	1	0	9000.0	0		1			BLOCKED,GATE FAIL,GATE REACHED,NOT A RESULT,PASS,PENDING	verification/campaign/F11_CONVERSION_PREREGISTRATION.md
RAN_COMPLETE	repo	PARTIAL_FIELDS	COMPLETE	F11	verification/runs/F11_runs/conversion_2026-08-25/runs/re1000/medium	verification/runs/F11_runs/conversion_2026-08-25/runs/re1000/medium/log.simpleFoam	simpleFoam		1	0	1	0	4000.0	0		1			BLOCKED,GATE FAIL,GATE REACHED,NOT A RESULT,PASS,PENDING	verification/campaign/F11_CONVERSION_PREREGISTRATION.md
RAN_COMPLETE	repo	ENDTIME_FIELDS	COMPLETE	F15	verification/runs/F15_runs/coarse	verification/runs/F15_runs/coarse/log.rhoCentralFoam	rhoCentralFoam		1	0	5	0	10.0	1		1	0		BLOCKED	verification/campaign/F15_F16_LAUNCH_RECORD_2026-08-26.md
RAN_COMPLETE	repo	ENDTIME_FIELDS	COMPLETE	F16	verification/runs/F16_runs/coarse	verification/runs/F16_runs/coarse/log.icoFoam	icoFoam		1	0	1	0	40.0	1		1	0		BLOCKED	verification/campaign/F15_F16_LAUNCH_RECORD_2026-08-26.md
RAN_COMPLETE	repo	ENDTIME_FIELDS	COMPLETE	F17	verification/runs/F17_runs/coarse	verification/runs/F17_runs/coarse/log.simpleFoam	simpleFoam		1	0	40	0	4000.0	1		1	0		PASS	verification/campaign/F17_KV40_RESULTS.md
RAN_COMPLETE	repo	ENDTIME_FIELDS	COMPLETE	F17	verification/runs/F17_runs/fine	verification/runs/F17_runs/fine/log.simpleFoam	simpleFoam		1	0	40	0	4000.0	1		1	0		PASS	verification/campaign/F17_KV40_RESULTS.md
RAN_COMPLETE	repo	ENDTIME_FIELDS	COMPLETE	F17	verification/runs/F17_runs/medium	verification/runs/F17_runs/medium/log.simpleFoam	simpleFoam		1	0	40	0	4000.0	1		1	0		PASS	verification/campaign/F17_KV40_RESULTS.md
RAN_COMPLETE	repo	ENDTIME_FIELDS	COMPLETE	F17b	verification/runs/F17b_runs/coarse	verification/runs/F17b_runs/coarse/log.simpleFoam	simpleFoam		1	0	40	0	4000.0	1		1	0		GATE FAIL,NOT A RESULT,PASS	verification/campaign/F17b_KV40_EXT_RESULTS.md
RAN_COMPLETE	repo	ENDTIME_FIELDS	COMPLETE	F17b	verification/runs/F17b_runs/fine	verification/runs/F17b_runs/fine/log.simpleFoam	simpleFoam		1	0	40	0	4000.0	1		1	0		GATE FAIL,NOT A RESULT,PASS	verification/campaign/F17b_KV40_EXT_RESULTS.md
RAN_COMPLETE	repo	ENDTIME_FIELDS	COMPLETE	F17b	verification/runs/F17b_runs/medium	verification/runs/F17b_runs/medium/log.simpleFoam	simpleFoam		1	0	40	0	4000.0	1		1	0		GATE FAIL,NOT A RESULT,PASS	verification/campaign/F17b_KV40_EXT_RESULTS.md
RAN_COMPLETE	repo	ENDTIME_FIELDS	COMPLETE	F17c	verification/runs/F17c_runs/coarse	verification/runs/F17c_runs/coarse/log.simpleFoam	simpleFoam		1	0	40	0	4000.0	1		1	0		BLOCKED,NOT A RESULT,PASS	verification/campaign/F17c_KV40_FLOOR_RESULTS.md
RAN_COMPLETE	repo	ENDTIME_FIELDS	COMPLETE	F17c	verification/runs/F17c_runs/medium	verification/runs/F17c_runs/medium/log.simpleFoam	simpleFoam		1	0	80	0	8000.0	1		1	0		BLOCKED,NOT A RESULT,PASS	verification/campaign/F17c_KV40_FLOOR_RESULTS.md
RAN_COMPLETE	repo	ENDTIME_FIELDS	COMPLETE	F18	verification/runs/F18_runs/coarse	verification/runs/F18_runs/coarse/log.icoFoam	icoFoam		1	0	1	0	2.0	1		1	0		NOT A RESULT,PASS	verification/campaign/F18_TG2D_RESULTS.md
RAN_COMPLETE	repo	ENDTIME_FIELDS	COMPLETE	F18	verification/runs/F18_runs/fine	verification/runs/F18_runs/fine/log.icoFoam	icoFoam		1	0	1	0	2.0	1		1	0		NOT A RESULT,PASS	verification/campaign/F18_TG2D_RESULTS.md
RAN_COMPLETE	repo	ENDTIME_FIELDS	COMPLETE	F18	verification/runs/F18_runs/medium	verification/runs/F18_runs/medium/log.icoFoam	icoFoam		1	0	1	0	2.0	1		1	0		NOT A RESULT,PASS	verification/campaign/F18_TG2D_RESULTS.md
RAN_COMPLETE	repo	ENDTIME_FIELDS	COMPLETE	F18b	verification/runs/F18b_runs/coarse	verification/runs/F18b_runs/coarse/log.icoFoam	icoFoam		1	0	1	0	2.0	1		1	0		NOT A RESULT,PASS	verification/campaign/F18b_TG2D_EXT_RESULTS.md
RAN_COMPLETE	repo	ENDTIME_FIELDS	COMPLETE	F18b	verification/runs/F18b_runs/fine	verification/runs/F18b_runs/fine/log.icoFoam	icoFoam		1	0	1	0	2.0	1		1	0		NOT A RESULT,PASS	verification/campaign/F18b_TG2D_EXT_RESULTS.md
RAN_COMPLETE	repo	ENDTIME_FIELDS	COMPLETE	F18b	verification/runs/F18b_runs/medium	verification/runs/F18b_runs/medium/log.icoFoam	icoFoam		1	0	1	0	2.0	1		1	0		NOT A RESULT,PASS	verification/campaign/F18b_TG2D_EXT_RESULTS.md
RAN_COMPLETE	repo	ENDTIME_FIELDS	COMPLETE	F19_SOD	verification/runs/F19_SOD_runs/coarse	verification/runs/F19_SOD_runs/coarse/log.rhoCentralFoam	rhoCentralFoam		1	0	1	0	0.2	1		1	0		NOT A RESULT,PASS	verification/campaign/F19_SOD_RESULTS.md
RAN_COMPLETE	repo	ENDTIME_FIELDS	COMPLETE	F19_SOD	verification/runs/F19_SOD_runs/fine	verification/runs/F19_SOD_runs/fine/log.rhoCentralFoam	rhoCentralFoam		1	0	1	0	0.2	1		1	0		NOT A RESULT,PASS	verification/campaign/F19_SOD_RESULTS.md
RAN_COMPLETE	repo	ENDTIME_FIELDS	COMPLETE	F19_SOD	verification/runs/F19_SOD_runs/medium	verification/runs/F19_SOD_runs/medium/log.rhoCentralFoam	rhoCentralFoam		1	0	1	0	0.2	1		1	0		NOT A RESULT,PASS	verification/campaign/F19_SOD_RESULTS.md
